property,extreme_class,class_label,rank_after_seeded_shuffle,global_row_index,property_value,used_for_svm_fit
cLogP,high,1,124,307936,10.294399999999992,True
cLogP,high,1,125,767094,10.216799999999994,True
cLogP,high,1,126,454178,9.456499999999997,True
cLogP,high,1,127,692241,9.892199999999994,True
cLogP,high,1,128,589385,10.193099999999994,True
cLogP,high,1,129,754706,9.519499999999995,True
cLogP,high,1,130,269387,9.557299999999996,True
cLogP,high,1,131,738856,9.726299999999997,True
cLogP,high,1,132,652931,9.4304,True
cLogP,high,1,133,133725,9.765399999999996,True
cLogP,high,1,134,335201,10.169999999999996,True
cLogP,high,1,135,172901,9.488999999999995,True
cLogP,high,1,136,305845,11.495099999999985,True
cLogP,high,1,137,563449,9.770399999999992,True
cLogP,high,1,138,53092,9.582799999999995,True
cLogP,high,1,139,6042,10.231899999999994,True
cLogP,high,1,140,295796,12.55639999999998,False
cLogP,high,1,141,686760,10.496399999999992,False
cLogP,high,1,142,360565,9.749799999999995,False
cLogP,high,1,143,156758,11.149799999999988,False
cLogP,high,1,144,157448,9.4332,False
cLogP,high,1,145,358336,10.348199999999988,False
cLogP,high,1,146,777,10.097299999999994,False
cLogP,high,1,147,546608,9.519499999999995,False
cLogP,high,1,148,214603,10.496399999999992,False
cLogP,high,1,149,73347,10.209599999999996,False
cLogP,high,1,150,136969,9.488099999999998,False
cLogP,high,1,151,229482,9.693799999999992,False
cLogP,high,1,152,470885,9.533219999999991,False
cLogP,high,1,153,413200,9.833299999999996,False
cLogP,high,1,154,562913,9.523919999999997,False
cLogP,high,1,155,21629,11.371799999999986,False
cLogP,high,1,156,168782,9.594699999999998,False
cLogP,high,1,157,208561,10.48679999999999,False
cLogP,high,1,158,50132,9.47028,False
cLogP,high,1,159,499734,10.250099999999994,False
cLogP,high,1,160,8392,10.316399999999993,False
cLogP,high,1,161,49582,9.5186,False
cLogP,high,1,162,324841,10.962799999999987,False
cLogP,high,1,163,462644,9.479599999999994,False
cLogP,high,1,164,412392,11.242599999999983,False
cLogP,high,1,165,286949,10.265299999999993,False
cLogP,high,1,166,68838,9.801199999999994,False
cLogP,high,1,167,180231,9.626689999999996,False
cLogP,high,1,168,644927,10.65779999999999,False
cLogP,high,1,169,438307,11.242599999999983,False
cLogP,high,1,170,168521,10.48189999999999,False
cLogP,high,1,171,579102,9.432599999999995,False
cLogP,high,1,172,258348,10.58259999999999,False
cLogP,high,1,173,394118,10.661399999999992,False
cLogP,high,1,174,756877,10.310099999999991,False
cLogP,high,1,175,686998,10.57799999999999,False
cLogP,high,1,176,450311,10.095099999999997,False
cLogP,high,1,177,584014,10.416939999999991,False
cLogP,high,1,178,429356,11.640199999999986,False
cLogP,high,1,179,289896,9.866799999999996,False
cLogP,high,1,180,621732,9.4644,False
cLogP,high,1,181,511628,9.608399999999998,False
cLogP,high,1,182,628768,9.433139999999996,False
cLogP,high,1,183,608418,10.496399999999992,False
cLogP,high,1,184,238652,9.796099999999996,False
cLogP,high,1,185,266767,11.011099999999988,False
cLogP,high,1,186,443,11.056699999999989,False
cLogP,high,1,187,205176,9.5186,False
cLogP,high,1,188,531400,10.216799999999994,False
cLogP,high,1,189,148450,10.45619999999999,False
cLogP,high,1,190,378716,9.778299999999998,False
cLogP,high,1,191,136115,9.602299999999994,False
cLogP,high,1,192,409227,9.434839999999998,False
cLogP,high,1,193,708396,11.273539999999986,False
cLogP,high,1,194,199359,9.602199999999998,False
cLogP,high,1,195,152670,9.406399999999998,False
cLogP,high,1,196,434474,10.56579999999999,False
cLogP,high,1,197,299248,9.892199999999994,False
cLogP,high,1,198,619526,9.410999999999998,False
cLogP,high,1,199,440731,9.633799999999995,False
cLogP,low,0,0,276881,-5.668899999999993,True
cLogP,low,0,1,156380,-7.572999999999988,True
cLogP,low,0,2,457241,-5.397199999999993,True
cLogP,low,0,3,358458,-3.4931000000000005,True
cLogP,low,0,4,439182,-5.655699999999992,True
cLogP,low,0,5,350126,-3.9766999999999935,True
cLogP,low,0,6,188309,-4.079199999999999,True
cLogP,low,0,7,393749,-5.115599999999994,True
cLogP,low,0,8,783361,-3.789399999999996,True
cLogP,low,0,9,733147,-4.406199999999994,True
cLogP,low,0,10,481307,-3.5375999999999976,True
cLogP,low,0,11,435709,-3.834600000000001,True
cLogP,low,0,12,152682,-5.253399999999992,True
cLogP,low,0,13,746982,-3.716699999999999,True
cLogP,low,0,14,702729,-6.191399999999991,True
cLogP,low,0,15,2049,-5.397199999999993,True
cLogP,low,0,16,70641,-3.8589,True
cLogP,low,0,17,742978,-5.4307999999999925,True
cLogP,low,0,18,282889,-3.652599999999999,True
cLogP,low,0,19,539826,-3.7670999999999952,True
cLogP,low,0,20,658466,-3.943099999999992,True
cLogP,low,0,21,479136,-3.494899999999996,True
cLogP,low,0,22,454650,-7.606599999999988,True
cLogP,low,0,23,327995,-4.276699999999995,True
cLogP,low,0,24,517909,-5.397199999999993,True
cLogP,low,0,25,606858,-3.491,True
cLogP,low,0,26,567482,-3.6560999999999937,True
cLogP,low,0,27,261044,-4.080699999999998,True
cLogP,low,0,28,50496,-3.637899999999999,True
cLogP,low,0,29,766581,-5.397199999999993,True
cLogP,low,0,30,343193,-3.4569000000000005,True
cLogP,low,0,31,187538,-5.301499999999988,True
cLogP,low,0,32,69796,-3.621499999999998,True
cLogP,low,0,33,385393,-3.871799999999997,True
cLogP,low,0,34,255366,-3.898799999999997,True
cLogP,low,0,35,417010,-3.619,True
cLogP,low,0,36,179884,-3.655899999999993,True
cLogP,low,0,37,770681,-6.752699999999988,True
cLogP,low,0,38,565425,-3.607799999999993,True
cLogP,low,0,39,783421,-3.725399999999997,True
cLogP,low,0,40,314717,-7.571399999999989,True
cLogP,low,0,41,87713,-7.936999999999988,True
cLogP,low,0,42,294305,-7.571399999999989,True
cLogP,low,0,43,751451,-5.395599999999993,True
cLogP,low,0,44,637663,-5.109599999999992,True
cLogP,low,0,45,495862,-3.831699999999999,True
cLogP,low,0,46,701720,-3.765399999999996,True
cLogP,low,0,47,611793,-3.903499999999999,True
cLogP,low,0,48,741947,-3.7723999999999953,True
cLogP,low,0,49,473495,-4.148699999999996,True
cLogP,low,0,50,66161,-3.819700000000001,True
cLogP,low,0,51,297042,-4.479999999999995,True
cLogP,low,0,52,483374,-5.200999999999992,True
cLogP,low,0,53,477824,-3.824099999999991,True
cLogP,low,0,54,568396,-5.554599999999993,True
cLogP,low,0,55,514327,-3.4630999999999945,True
cLogP,low,0,56,731936,-5.266599999999998,True
cLogP,low,0,57,708950,-3.692799999999994,True
cLogP,low,0,58,338718,-3.630199999999998,True
cLogP,low,0,59,418794,-3.583199999999996,True
cLogP,low,0,60,383328,-4.322699999999993,True
cLogP,low,0,61,93578,-3.611099999999996,True
cLogP,low,0,62,89898,-3.554599999999992,True
cLogP,low,0,63,488402,-4.356199999999997,True
cLogP,low,0,64,142585,-4.043099999999992,True
cLogP,low,0,65,25987,-4.768999999999993,True
cLogP,low,0,66,218466,-3.607299999999999,True
cLogP,low,0,67,649565,-3.5690999999999984,True
cLogP,low,0,68,386076,-3.5777999999999963,True
cLogP,low,0,69,79666,-3.636399999999999,True
cLogP,low,0,70,605194,-6.30549999999999,True
cLogP,low,0,71,487641,-5.253399999999992,True
cLogP,low,0,72,174788,-5.702099999999991,True
cLogP,low,0,73,467152,-3.806999999999996,True
cLogP,low,0,74,349145,-6.57899999999999,True
cLogP,low,0,75,611181,-6.52739999999999,True
cLogP,low,0,76,490859,-5.016799999999996,True
cLogP,low,0,77,575173,-3.584399999999996,True
cLogP,low,0,78,734178,-4.181799999999996,True
cLogP,low,0,79,528659,-5.266999999999992,True
cLogP,low,0,80,526723,-3.994599999999998,True
cLogP,low,0,81,178994,-4.492399999999994,True
cLogP,low,0,82,138777,-4.239499999999992,True
cLogP,low,0,83,139224,-6.295800000000006,True
cLogP,low,0,84,86960,-5.612999999999998,True
cLogP,low,0,85,650151,-4.149099999999997,True
cLogP,low,0,86,54053,-4.185299999999996,True
cLogP,low,0,87,487504,-4.193199999999994,True
cLogP,low,0,88,411498,-3.715499999999997,True
cLogP,low,0,89,236971,-3.380499999999999,True
cLogP,low,0,90,269716,-4.9154999999999935,True
cLogP,low,0,91,429091,-4.634899999999993,True
cLogP,low,0,92,460820,-3.619,True
cLogP,low,0,93,364881,-7.572999999999989,True
cLogP,low,0,94,326951,-5.395599999999993,True
cLogP,low,0,95,538600,-6.339099999999989,True
cLogP,low,0,96,621238,-5.108699999999992,True
cLogP,low,0,97,419837,-3.672299999999995,True
cLogP,low,0,98,452003,-3.973899999999993,True
cLogP,low,0,99,609253,-4.012899999999996,True
cLogP,low,0,100,481287,-3.843479999999999,True
cLogP,low,0,101,252809,-3.4688000000000003,True
cLogP,low,0,102,338726,-4.082899999999993,True
cLogP,low,0,103,199719,-4.276399999999995,True
cLogP,low,0,104,432612,-5.613,True
cLogP,low,0,105,93283,-5.397199999999993,True
cLogP,low,0,106,29133,-3.6700999999999975,True
cLogP,low,0,107,528423,-4.724899999999991,True
cLogP,low,0,108,658366,-4.049199999999996,True
cLogP,low,0,109,647843,-6.30549999999999,True
cLogP,low,0,110,2536,-4.328029999999994,True
cLogP,low,0,111,184939,-6.010399999999993,True
cLogP,low,0,112,602804,-5.668899999999993,True
cLogP,low,0,113,130456,-3.5266999999999995,True
cLogP,low,0,114,700342,-6.6523,True
cLogP,low,0,115,98799,-5.554599999999993,True
cLogP,low,0,116,662048,-3.477199999999997,True
cLogP,low,0,117,221523,-6.67929999999999,True
cLogP,low,0,118,92344,-3.405899999999996,True
cLogP,low,0,119,359358,-4.598999999999987,True
cLogP,low,0,120,328920,-5.4307999999999925,True
cLogP,low,0,121,751469,-4.343699999999995,True
cLogP,low,0,122,752591,-4.154099999999994,True
cLogP,low,0,123,270212,-3.4108000000000005,True
cLogP,low,0,124,419134,-3.715999999999994,True
cLogP,low,0,125,776478,-6.391599999999999,True
cLogP,low,0,126,596313,-5.464399999999993,True
cLogP,low,0,127,445651,-3.4008000000000007,True
cLogP,low,0,128,374466,-5.554599999999993,True
cLogP,low,0,129,480239,-6.010399999999993,True
cLogP,low,0,130,554080,-5.651699999999991,True
cLogP,low,0,131,601429,-4.271629999999993,True
cLogP,low,0,132,267559,-4.181799999999995,True
cLogP,low,0,133,94247,-3.902529999999995,True
cLogP,low,0,134,728124,-6.57899999999999,True
cLogP,low,0,135,755868,-3.6332,True
cLogP,low,0,136,422308,-5.0897,True
cLogP,low,0,137,115385,-4.062799999999994,True
cLogP,low,0,138,273512,-4.312999999999993,True
cLogP,low,0,139,587169,-3.447299999999997,True
cLogP,low,0,140,611900,-3.493299999999996,False
cLogP,low,0,141,612563,-5.651699999999991,False
cLogP,low,0,142,239494,-3.406899999999999,False
cLogP,low,0,143,72847,-3.6353999999999953,False
cLogP,low,0,144,281715,-3.995799999999999,False
cLogP,low,0,145,212818,-3.582799999999996,False
cLogP,low,0,146,134174,-5.668899999999993,False
cLogP,low,0,147,649001,-3.462099999999998,False
cLogP,low,0,148,173854,-5.397199999999993,False
cLogP,low,0,149,694664,-4.148899999999996,False
cLogP,low,0,150,536799,-3.6002999999999985,False
cLogP,low,0,151,592390,-5.552999999999993,False
cLogP,low,0,152,539602,-4.272099999999996,False
cLogP,low,0,153,301373,-3.5796999999999994,False
cLogP,low,0,154,299180,-5.552999999999993,False
cLogP,low,0,155,39312,-4.172999999999998,False
cLogP,low,0,156,321244,-3.6235,False
cLogP,low,0,157,572761,-5.607999999999992,False
cLogP,low,0,158,709837,-3.493299999999996,False
cLogP,low,0,159,353636,-4.146529999999997,False
cLogP,low,0,160,738307,-4.5132999999999965,False
cLogP,low,0,161,442406,-3.8676999999999984,False
cLogP,low,0,162,561566,-3.5070999999999963,False
cLogP,low,0,163,452032,-3.7495999999999934,False
cLogP,low,0,164,671909,-3.5193000000000003,False
cLogP,low,0,165,436778,-3.5537999999999936,False
cLogP,low,0,166,402559,-3.6700999999999975,False
cLogP,low,0,167,489380,-3.728299999999998,False
cLogP,low,0,168,785037,-4.062599999999998,False
cLogP,low,0,169,151382,-3.6456999999999935,False
cLogP,low,0,170,724990,-3.834600000000001,False
cLogP,low,0,171,374647,-3.472399999999995,False
cLogP,low,0,172,21472,-4.899399999999994,False
cLogP,low,0,173,163635,-5.554599999999993,False
cLogP,low,0,174,379869,-3.5676999999999928,False
cLogP,low,0,175,768045,-5.395599999999993,False
cLogP,low,0,176,303227,-3.4008000000000007,False
cLogP,low,0,177,239224,-5.188999999999993,False
cLogP,low,0,178,399505,-4.236099999999993,False
cLogP,low,0,179,45060,-3.5777999999999968,False
cLogP,low,0,180,551308,-6.54539999999999,False
cLogP,low,0,181,752935,-5.090799999999993,False
cLogP,low,0,182,288783,-3.422399999999996,False
cLogP,low,0,183,148677,-5.461999999999992,False
cLogP,low,0,184,403223,-6.001500000000001,False
cLogP,low,0,185,84592,-3.619,False
cLogP,low,0,186,175425,-3.728299999999998,False
cLogP,low,0,187,782091,-5.651699999999991,False
cLogP,low,0,188,416578,-4.186899999999997,False
cLogP,low,0,189,356635,-4.45239999999999,False
cLogP,low,0,190,346382,-4.225799999999993,False
cLogP,low,0,191,731631,-3.543599999999997,False
cLogP,low,0,192,677062,-4.300599999999998,False
cLogP,low,0,193,620880,-4.224199999999992,False
cLogP,low,0,194,450918,-3.4752999999999994,False
cLogP,low,0,195,212282,-7.123329999999988,False
cLogP,low,0,196,280011,-3.6264000000000007,False
cLogP,low,0,197,87732,-7.637799999999988,False
cLogP,low,0,198,83890,-5.637799999999992,False
cLogP,low,0,199,679983,-5.253399999999992,False
BertzCT,high,1,0,471385,1669.943285679989,True
BertzCT,high,1,1,494317,1767.7164372350007,True
BertzCT,high,1,2,602330,1685.980390522178,True
BertzCT,high,1,3,489969,1731.2199579809896,True
BertzCT,high,1,4,465809,1738.8932856757522,True
BertzCT,high,1,5,727837,1865.8498296535272,True
BertzCT,high,1,6,659742,1708.259876957547,True
BertzCT,high,1,7,324949,1668.122141913131,True
BertzCT,high,1,8,777584,1671.89906944694,True
BertzCT,high,1,9,495739,1724.743140605878,True
BertzCT,high,1,10,462644,1790.0685084393715,True
BertzCT,high,1,11,533413,1667.2770061401463,True
BertzCT,high,1,12,702201,1690.1452056043645,True
BertzCT,high,1,13,358336,1773.885974306432,True
BertzCT,high,1,14,722126,1673.0024826006852,True
BertzCT,high,1,15,174099,1660.6789590249966,True
BertzCT,high,1,16,669399,1662.7476913002956,True
BertzCT,high,1,17,538296,1739.3859743064318,True
BertzCT,high,1,18,423379,1674.5229226008155,True
BertzCT,high,1,19,104730,1726.2581231952693,True
BertzCT,high,1,20,637201,1680.5998296535272,True
BertzCT,high,1,21,484347,1662.7476913002956,True
BertzCT,high,1,22,365028,1669.4142965185065,True
BertzCT,high,1,23,639622,1678.2827228677224,True
BertzCT,high,1,24,18388,1664.2250100778897,True
BertzCT,high,1,25,616760,1669.943285679989,True
BertzCT,high,1,26,712854,1771.0228936815597,True
BertzCT,high,1,27,744307,1660.7030606843164,True
BertzCT,high,1,28,580691,1672.2079481864796,True
BertzCT,high,1,29,713107,1669.2228887497297,True
BertzCT,high,1,30,442464,1713.268748827455,True
BertzCT,high,1,31,552190,1713.9352925958449,True
BertzCT,high,1,32,219580,1691.8972979525563,True
BertzCT,high,1,33,465224,1726.190180098008,True
BertzCT,high,1,34,161398,1849.489893908717,True
BertzCT,high,1,35,334901,1698.8518734493186,True
BertzCT,high,1,36,710352,1670.468001247566,True
BertzCT,high,1,37,295360,1677.8405931166983,True
BertzCT,high,1,38,677569,1667.4335106756623,True
BertzCT,high,1,39,758310,1695.8516270718571,True
BertzCT,high,1,40,184333,1662.7476913002956,True
BertzCT,high,1,41,588870,1751.8853848648455,True
BertzCT,high,1,42,564671,1909.0995760518476,True
BertzCT,high,1,43,272245,1762.170186821576,True
BertzCT,high,1,44,517640,1668.0777728081594,True
BertzCT,high,1,45,477268,1716.7777091188996,True
BertzCT,high,1,46,633646,1693.6018734493186,True
BertzCT,high,1,47,395691,1856.1264047766117,True
BertzCT,high,1,48,204481,1725.4320017262162,True
BertzCT,high,1,49,377841,1706.9545825691478,True
BertzCT,high,1,50,398870,1707.493140605878,True
BertzCT,high,1,51,298950,1694.130543097874,True
BertzCT,high,1,52,142840,1701.1131589957115,True
BertzCT,high,1,53,157434,1763.9846427172974,True
BertzCT,high,1,54,250473,1688.037610369886,True
BertzCT,high,1,55,496748,1677.5096196229852,True
BertzCT,high,1,56,456418,1666.5901759109838,True
BertzCT,high,1,57,294068,1697.2571919029456,True
BertzCT,high,1,58,790977,1969.020505857824,True
BertzCT,high,1,59,666457,1702.2432798506757,True
BertzCT,high,1,60,140410,1758.0499673141812,True
BertzCT,high,1,61,90575,1891.7981968386591,True
BertzCT,high,1,62,200317,1673.111318967517,True
BertzCT,high,1,63,164789,1707.79237162539,True
BertzCT,high,1,64,621278,1715.5250093560885,True
BertzCT,high,1,65,645422,1693.243140605878,True
BertzCT,high,1,66,487011,1725.2395079896437,True
BertzCT,high,1,67,220535,1717.687369836418,True
BertzCT,high,1,68,522622,1725.9506323596431,True
BertzCT,high,1,69,792264,1763.110947354028,True
BertzCT,high,1,70,306434,1669.783118161875,True
BertzCT,high,1,71,24743,1835.5424721532088,True
BertzCT,high,1,72,345068,1686.9927075963583,True
BertzCT,high,1,73,786482,1684.8900601673956,True
BertzCT,high,1,74,620207,2179.185631573986,True
BertzCT,high,1,75,359612,1660.5761539444393,True
BertzCT,high,1,76,306887,1701.2825966210632,True
BertzCT,high,1,77,135732,1720.8527209545146,True
BertzCT,high,1,78,687752,1686.8567095056842,True
BertzCT,high,1,79,240523,1707.797780668366,True
BertzCT,high,1,80,247305,1738.2398183494722,True
BertzCT,high,1,81,280928,1678.0300692369408,True
BertzCT,high,1,82,33811,1669.222888749729,True
BertzCT,high,1,83,320162,1665.7161630139833,True
BertzCT,high,1,84,62978,1835.034771190152,True
BertzCT,high,1,85,105328,1669.2228887497297,True
BertzCT,high,1,86,306209,1678.527835365559,True
BertzCT,high,1,87,19430,1880.382998183622,True
BertzCT,high,1,88,198530,1705.135162502182,True
BertzCT,high,1,89,762431,1679.4896725843798,True
BertzCT,high,1,90,728708,1730.8902736104103,True
BertzCT,high,1,91,702063,1667.7924978720496,True
BertzCT,high,1,92,424159,1676.1129659194123,True
BertzCT,high,1,93,760353,1680.037610369886,True
BertzCT,high,1,94,694343,1678.5761539444393,True
BertzCT,high,1,95,38299,1662.2574663046223,True
BertzCT,high,1,96,39024,1672.5664698194432,True
BertzCT,high,1,97,650585,1677.9070729568832,True
BertzCT,high,1,98,563426,1688.0545968095453,True
BertzCT,high,1,99,74100,1668.122141913131,True
BertzCT,high,1,100,673329,1661.2778353655597,True
BertzCT,high,1,101,783696,1707.1573110680388,True
BertzCT,high,1,102,96103,1732.343350581144,True
BertzCT,high,1,103,554788,1699.999940530832,True
BertzCT,high,1,104,327674,1678.397297952556,True
BertzCT,high,1,105,450687,1796.351627071857,True
BertzCT,high,1,106,403089,1661.4491436360397,True
BertzCT,high,1,107,688509,1708.830969637166,True
BertzCT,high,1,108,269414,1669.4142965185065,True
BertzCT,high,1,109,361501,1683.1297481518643,True
BertzCT,high,1,110,500671,1666.8131103016694,True
BertzCT,high,1,111,771490,1713.8115656361665,True
BertzCT,high,1,112,76163,1660.6027144353864,True
BertzCT,high,1,113,214751,1686.9927075963583,True
BertzCT,high,1,114,318292,1698.9518623680278,True
BertzCT,high,1,115,386638,1693.6018734493186,True
BertzCT,high,1,116,484116,1713.7251558429818,True
BertzCT,high,1,117,329863,1684.6835106756623,True
BertzCT,high,1,118,120481,1781.7354618218403,True
BertzCT,high,1,119,413546,1669.943285679989,True
BertzCT,high,1,120,38700,1698.50071834158,True
BertzCT,high,1,121,465761,1696.243140605878,True
BertzCT,high,1,122,452917,1702.2432798506748,True
BertzCT,high,1,123,312981,1669.222888749729,True
BertzCT,high,1,124,607935,1722.509876957547,True
BertzCT,high,1,125,535151,1718.6999551023346,True
BertzCT,high,1,126,359289,1667.3022728763765,True
BertzCT,high,1,127,297492,1693.6018734493186,True
BertzCT,high,1,128,480925,1713.8115656361665,True
BertzCT,high,1,129,468929,1669.2228887497297,True
BertzCT,high,1,130,652303,1670.9661630139838,True
BertzCT,high,1,131,300330,1679.3533839913844,True
BertzCT,high,1,132,41150,1665.895205604364,True
BertzCT,high,1,133,671105,1685.1173769418767,True
BertzCT,high,1,134,240463,1713.268748827455,True
BertzCT,high,1,135,239458,1668.5229226008155,True
BertzCT,high,1,136,299276,1849.489893908717,True
BertzCT,high,1,137,62816,1685.1173769418767,True
BertzCT,high,1,138,728101,1672.6830331921783,True
BertzCT,high,1,139,683796,1720.5269104550332,True
BertzCT,high,1,140,262930,1978.9591076415284,False
BertzCT,high,1,141,525054,1737.027604279026,False
BertzCT,high,1,142,241323,1680.037610369886,False
BertzCT,high,1,143,525327,1813.744383286618,False
BertzCT,high,1,144,635175,1666.5761539444393,False
BertzCT,high,1,145,299642,1725.6337940281064,False
BertzCT,high,1,146,729418,1712.332271994867,False
BertzCT,high,1,147,330701,1669.2228887497297,False
BertzCT,high,1,148,540821,1738.1173834610051,False
BertzCT,high,1,149,481379,1715.057885929847,False
BertzCT,high,1,150,322497,1668.5229226008155,False
BertzCT,high,1,151,489197,1678.397297952556,False
BertzCT,high,1,152,5526,1669.783118161875,False
BertzCT,high,1,153,37957,1691.0072884098824,False
BertzCT,high,1,154,684125,1669.2597155351586,False
BertzCT,high,1,155,678225,1837.5986774131088,False
BertzCT,high,1,156,91205,1673.111318967517,False
BertzCT,high,1,157,265424,1734.7777091188996,False
BertzCT,high,1,158,615990,1668.122141913131,False
BertzCT,high,1,159,192359,1721.858687950362,False
BertzCT,high,1,160,774892,1723.5130466124092,False
BertzCT,high,1,161,567134,1669.2228887497297,False
BertzCT,high,1,162,395463,1774.721261875196,False
BertzCT,high,1,163,166317,1668.1263628741258,False
BertzCT,high,1,164,231497,1823.6302697617016,False
BertzCT,high,1,165,542786,1722.0774359385011,False
BertzCT,high,1,166,361265,1687.3503681210254,False
BertzCT,high,1,167,505843,1674.797780668366,False
BertzCT,high,1,168,232049,1758.104217305781,False
BertzCT,high,1,169,521687,1817.9219030437916,False
BertzCT,high,1,170,527610,1732.7754524655063,False
BertzCT,high,1,171,273121,1666.097826933223,False
BertzCT,high,1,172,546608,1745.3859743064318,False
BertzCT,high,1,173,444758,1762.170186821576,False
BertzCT,high,1,174,481166,1723.002915610205,False
BertzCT,high,1,175,479555,1745.2251558429818,False
BertzCT,high,1,176,60505,1710.9049806086912,False
BertzCT,high,1,177,102428,1727.4370980955937,False
BertzCT,high,1,178,186957,1874.64396020679,False
BertzCT,high,1,179,681204,1693.4188481691715,False
BertzCT,high,1,180,266876,1667.4335106756623,False
BertzCT,high,1,181,501037,1674.0123538067862,False
BertzCT,high,1,182,133065,1666.4288013734017,False
BertzCT,high,1,183,193666,1737.4154119893992,False
BertzCT,high,1,184,69625,1686.9927075963583,False
BertzCT,high,1,185,334310,1780.2566276118123,False
BertzCT,high,1,186,523877,1793.844451221924,False
BertzCT,high,1,187,582451,1669.2228887497297,False
BertzCT,high,1,188,82465,1720.4846204874798,False
BertzCT,high,1,189,650780,1731.1386815302697,False
BertzCT,high,1,190,141640,1686.8567095056842,False
BertzCT,high,1,191,525629,1673.8548384174742,False
BertzCT,high,1,192,599027,1666.5901759109838,False
BertzCT,high,1,193,229050,1831.5684626381649,False
BertzCT,high,1,194,136337,1673.3263778110647,False
BertzCT,high,1,195,482384,1661.4491436360393,False
BertzCT,high,1,196,754706,1742.3859743064318,False
BertzCT,high,1,197,330897,1695.418848169172,False
BertzCT,high,1,198,443242,1661.4491436360393,False
BertzCT,high,1,199,103079,1675.397297952556,False
BertzCT,low,0,0,629347,12.0,True
BertzCT,low,0,1,534,12.0,True
BertzCT,low,0,2,130818,19.219280948873624,True
BertzCT,low,0,3,500957,25.019550008653876,True
BertzCT,low,0,4,720544,12.0,True
BertzCT,low,0,5,65451,21.219280948873624,True
BertzCT,low,0,6,24187,21.019550008653876,True
BertzCT,low,0,7,381537,19.219280948873624,True
BertzCT,low,0,8,388098,21.219280948873624,True
BertzCT,low,0,9,522904,19.219280948873624,True
BertzCT,low,0,10,432937,25.019550008653876,True
BertzCT,low,0,11,252509,21.219280948873624,True
BertzCT,low,0,12,324028,19.219280948873624,True
BertzCT,low,0,13,455612,21.219280948873624,True
BertzCT,low,0,14,429720,12.0,True
BertzCT,low,0,15,69869,19.219280948873624,True
BertzCT,low,0,16,217559,21.219280948873624,True
BertzCT,low,0,17,58036,19.219280948873624,True
BertzCT,low,0,18,609825,21.219280948873624,True
BertzCT,low,0,19,397136,21.219280948873624,True
BertzCT,low,0,20,70073,21.219280948873624,True
BertzCT,low,0,21,490998,25.019550008653876,True
BertzCT,low,0,22,640189,7.509775004326936,True
BertzCT,low,0,23,583657,19.219280948873624,True
BertzCT,low,0,24,133148,19.219280948873624,True
BertzCT,low,0,25,510892,25.019550008653876,True
BertzCT,low,0,26,588717,21.219280948873624,True
BertzCT,low,0,27,5723,21.019550008653876,True
BertzCT,low,0,28,691726,21.219280948873624,True
BertzCT,low,0,29,161451,19.219280948873624,True
BertzCT,low,0,30,689163,25.019550008653876,True
BertzCT,low,0,31,277412,19.219280948873624,True
BertzCT,low,0,32,364798,21.509775004326936,True
BertzCT,low,0,33,133721,21.219280948873624,True
BertzCT,low,0,34,99623,21.219280948873624,True
BertzCT,low,0,35,204711,24.0,True
BertzCT,low,0,36,591121,21.219280948873624,True
BertzCT,low,0,37,159132,12.0,True
BertzCT,low,0,38,60185,25.019550008653876,True
BertzCT,low,0,39,436439,21.219280948873624,True
BertzCT,low,0,40,139911,12.0,True
BertzCT,low,0,41,98270,7.509775004326936,True
BertzCT,low,0,42,79381,12.0,True
BertzCT,low,0,43,208613,19.219280948873624,True
BertzCT,low,0,44,389440,19.219280948873624,True
BertzCT,low,0,45,306896,21.219280948873624,True
BertzCT,low,0,46,421906,21.219280948873624,True
BertzCT,low,0,47,75336,21.219280948873624,True
BertzCT,low,0,48,395681,21.219280948873624,True
BertzCT,low,0,49,793821,19.219280948873624,True
BertzCT,low,0,50,356485,21.219280948873624,True
BertzCT,low,0,51,470248,19.219280948873624,True
BertzCT,low,0,52,355360,19.219280948873624,True
BertzCT,low,0,53,332347,21.219280948873624,True
BertzCT,low,0,54,718499,14.0,True
BertzCT,low,0,55,558473,25.019550008653876,True
BertzCT,low,0,56,300614,19.219280948873624,True
BertzCT,low,0,57,496792,21.219280948873624,True
BertzCT,low,0,58,74349,21.509775004326936,True
BertzCT,low,0,59,147622,25.019550008653876,True
BertzCT,low,0,60,546308,19.219280948873624,True
BertzCT,low,0,61,16547,25.019550008653876,True
BertzCT,low,0,62,361221,25.019550008653876,True
BertzCT,low,0,63,543390,19.219280948873624,True
BertzCT,low,0,64,663157,21.019550008653876,True
BertzCT,low,0,65,429687,19.219280948873624,True
BertzCT,low,0,66,68627,25.019550008653876,True
BertzCT,low,0,67,336378,25.019550008653876,True
BertzCT,low,0,68,272551,25.019550008653876,True
BertzCT,low,0,69,714496,21.219280948873624,True
BertzCT,low,0,70,370149,12.0,True
BertzCT,low,0,71,327980,19.219280948873624,True
BertzCT,low,0,72,568679,12.0,True
BertzCT,low,0,73,381979,21.219280948873624,True
BertzCT,low,0,74,193137,12.0,True
BertzCT,low,0,75,328176,12.0,True
BertzCT,low,0,76,422838,19.219280948873624,True
BertzCT,low,0,77,138307,25.019550008653876,True
BertzCT,low,0,78,718063,19.219280948873624,True
BertzCT,low,0,79,285746,19.219280948873624,True
BertzCT,low,0,80,45883,21.219280948873624,True
BertzCT,low,0,81,469439,19.219280948873624,True
