property,tail,class_label,global_row_index,property_value,used_for_svm_fit
cLogP,low,0,495862,-3.831699999999999,True
cLogP,low,0,701720,-3.765399999999996,True
cLogP,low,0,611793,-3.903499999999999,True
cLogP,low,0,741947,-3.7723999999999953,True
cLogP,low,0,473495,-4.148699999999996,True
cLogP,low,0,66161,-3.819700000000001,True
cLogP,low,0,297042,-4.479999999999995,True
cLogP,low,0,483374,-5.200999999999992,True
cLogP,low,0,477824,-3.824099999999991,True
cLogP,low,0,568396,-5.554599999999993,True
cLogP,low,0,514327,-3.4630999999999945,True
cLogP,low,0,731936,-5.266599999999998,True
cLogP,low,0,708950,-3.692799999999994,True
cLogP,low,0,338718,-3.630199999999998,True
cLogP,low,0,418794,-3.583199999999996,True
cLogP,low,0,383328,-4.322699999999993,True
cLogP,low,0,93578,-3.611099999999996,True
cLogP,low,0,89898,-3.554599999999992,True
cLogP,low,0,488402,-4.356199999999997,True
cLogP,low,0,142585,-4.043099999999992,True
cLogP,low,0,25987,-4.768999999999993,True
cLogP,low,0,218466,-3.607299999999999,True
cLogP,low,0,649565,-3.5690999999999984,True
cLogP,low,0,386076,-3.5777999999999963,True
cLogP,low,0,79666,-3.636399999999999,True
cLogP,low,0,605194,-6.30549999999999,True
cLogP,low,0,487641,-5.253399999999992,True
cLogP,low,0,174788,-5.702099999999991,True
cLogP,low,0,467152,-3.806999999999996,True
cLogP,low,0,349145,-6.57899999999999,True
cLogP,low,0,611181,-6.52739999999999,True
cLogP,low,0,490859,-5.016799999999996,True
cLogP,low,0,575173,-3.584399999999996,True
cLogP,low,0,734178,-4.181799999999996,True
cLogP,low,0,528659,-5.266999999999992,True
cLogP,low,0,526723,-3.994599999999998,True
cLogP,low,0,178994,-4.492399999999994,True
cLogP,low,0,138777,-4.239499999999992,True
cLogP,low,0,139224,-6.295800000000006,True
cLogP,low,0,86960,-5.612999999999998,True
cLogP,low,0,650151,-4.149099999999997,True
cLogP,low,0,54053,-4.185299999999996,True
cLogP,low,0,487504,-4.193199999999994,True
cLogP,low,0,411498,-3.715499999999997,True
cLogP,low,0,236971,-3.380499999999999,True
cLogP,low,0,269716,-4.9154999999999935,True
cLogP,low,0,429091,-4.634899999999993,True
cLogP,low,0,460820,-3.619,True
cLogP,low,0,364881,-7.572999999999989,True
cLogP,low,0,326951,-5.395599999999993,True
cLogP,low,0,538600,-6.339099999999989,True
cLogP,low,0,621238,-5.108699999999992,True
cLogP,low,0,419837,-3.672299999999995,True
cLogP,low,0,452003,-3.973899999999993,True
cLogP,low,0,609253,-4.012899999999996,True
cLogP,low,0,481287,-3.843479999999999,True
cLogP,low,0,252809,-3.4688000000000003,True
cLogP,low,0,338726,-4.082899999999993,True
cLogP,low,0,199719,-4.276399999999995,True
cLogP,low,0,432612,-5.613,True
cLogP,low,0,93283,-5.397199999999993,True
cLogP,low,0,29133,-3.6700999999999975,True
cLogP,low,0,528423,-4.724899999999991,True
cLogP,low,0,658366,-4.049199999999996,True
cLogP,low,0,647843,-6.30549999999999,True
cLogP,low,0,2536,-4.328029999999994,True
cLogP,low,0,184939,-6.010399999999993,True
cLogP,low,0,602804,-5.668899999999993,True
cLogP,low,0,130456,-3.5266999999999995,True
cLogP,low,0,700342,-6.6523,True
cLogP,low,0,98799,-5.554599999999993,True
cLogP,low,0,662048,-3.477199999999997,True
cLogP,low,0,221523,-6.67929999999999,True
cLogP,low,0,92344,-3.405899999999996,True
cLogP,low,0,359358,-4.598999999999987,True
cLogP,low,0,328920,-5.4307999999999925,True
cLogP,low,0,751469,-4.343699999999995,True
cLogP,low,0,752591,-4.154099999999994,True
cLogP,low,0,270212,-3.4108000000000005,True
cLogP,low,0,419134,-3.715999999999994,True
cLogP,low,0,776478,-6.391599999999999,True
cLogP,low,0,596313,-5.464399999999993,True
cLogP,low,0,445651,-3.4008000000000007,True
cLogP,low,0,374466,-5.554599999999993,True
cLogP,low,0,480239,-6.010399999999993,True
cLogP,low,0,554080,-5.651699999999991,True
cLogP,low,0,601429,-4.271629999999993,True
cLogP,low,0,267559,-4.181799999999995,True
cLogP,low,0,94247,-3.902529999999995,True
cLogP,low,0,728124,-6.57899999999999,True
cLogP,low,0,755868,-3.6332,True
cLogP,low,0,422308,-5.0897,True
cLogP,low,0,115385,-4.062799999999994,True
cLogP,low,0,273512,-4.312999999999993,True
cLogP,low,0,587169,-3.447299999999997,True
cLogP,low,0,611900,-3.493299999999996,False
cLogP,low,0,612563,-5.651699999999991,False
cLogP,low,0,239494,-3.406899999999999,False
cLogP,low,0,72847,-3.6353999999999953,False
cLogP,low,0,281715,-3.995799999999999,False
cLogP,low,0,212818,-3.582799999999996,False
cLogP,low,0,134174,-5.668899999999993,False
cLogP,low,0,649001,-3.462099999999998,False
cLogP,low,0,173854,-5.397199999999993,False
cLogP,low,0,694664,-4.148899999999996,False
cLogP,low,0,536799,-3.6002999999999985,False
cLogP,low,0,592390,-5.552999999999993,False
cLogP,low,0,539602,-4.272099999999996,False
cLogP,low,0,301373,-3.5796999999999994,False
cLogP,low,0,299180,-5.552999999999993,False
cLogP,low,0,39312,-4.172999999999998,False
cLogP,low,0,321244,-3.6235,False
cLogP,low,0,572761,-5.607999999999992,False
cLogP,low,0,709837,-3.493299999999996,False
cLogP,low,0,353636,-4.146529999999997,False
cLogP,low,0,738307,-4.5132999999999965,False
cLogP,low,0,442406,-3.8676999999999984,False
cLogP,low,0,561566,-3.5070999999999963,False
cLogP,low,0,452032,-3.7495999999999934,False
cLogP,low,0,671909,-3.5193000000000003,False
cLogP,low,0,436778,-3.5537999999999936,False
cLogP,low,0,402559,-3.6700999999999975,False
cLogP,low,0,489380,-3.728299999999998,False
cLogP,low,0,785037,-4.062599999999998,False
cLogP,low,0,151382,-3.6456999999999935,False
cLogP,low,0,724990,-3.834600000000001,False
cLogP,low,0,374647,-3.472399999999995,False
cLogP,low,0,21472,-4.899399999999994,False
cLogP,low,0,163635,-5.554599999999993,False
cLogP,low,0,379869,-3.5676999999999928,False
cLogP,low,0,768045,-5.395599999999993,False
cLogP,low,0,303227,-3.4008000000000007,False
cLogP,low,0,239224,-5.188999999999993,False
cLogP,low,0,399505,-4.236099999999993,False
cLogP,low,0,45060,-3.5777999999999968,False
cLogP,low,0,551308,-6.54539999999999,False
cLogP,low,0,752935,-5.090799999999993,False
cLogP,low,0,288783,-3.422399999999996,False
cLogP,low,0,148677,-5.461999999999992,False
cLogP,low,0,403223,-6.001500000000001,False
cLogP,low,0,84592,-3.619,False
cLogP,low,0,175425,-3.728299999999998,False
cLogP,low,0,782091,-5.651699999999991,False
cLogP,low,0,416578,-4.186899999999997,False
cLogP,low,0,356635,-4.45239999999999,False
cLogP,low,0,346382,-4.225799999999993,False
cLogP,low,0,731631,-3.543599999999997,False
cLogP,low,0,677062,-4.300599999999998,False
cLogP,low,0,620880,-4.224199999999992,False
cLogP,low,0,450918,-3.4752999999999994,False
cLogP,low,0,212282,-7.123329999999988,False
cLogP,low,0,280011,-3.6264000000000007,False
cLogP,low,0,87732,-7.637799999999988,False
cLogP,low,0,83890,-5.637799999999992,False
cLogP,low,0,679983,-5.253399999999992,False
BertzCT,high,1,471385,1669.943285679989,True
BertzCT,high,1,494317,1767.7164372350007,True
BertzCT,high,1,602330,1685.980390522178,True
BertzCT,high,1,489969,1731.2199579809896,True
BertzCT,high,1,465809,1738.8932856757522,True
BertzCT,high,1,727837,1865.8498296535272,True
BertzCT,high,1,659742,1708.259876957547,True
BertzCT,high,1,324949,1668.122141913131,True
BertzCT,high,1,777584,1671.89906944694,True
BertzCT,high,1,495739,1724.743140605878,True
BertzCT,high,1,462644,1790.0685084393715,True
BertzCT,high,1,533413,1667.2770061401463,True
BertzCT,high,1,702201,1690.1452056043645,True
BertzCT,high,1,358336,1773.885974306432,True
BertzCT,high,1,722126,1673.0024826006852,True
BertzCT,high,1,174099,1660.6789590249966,True
BertzCT,high,1,669399,1662.7476913002956,True
BertzCT,high,1,538296,1739.3859743064318,True
BertzCT,high,1,423379,1674.5229226008155,True
BertzCT,high,1,104730,1726.2581231952693,True
BertzCT,high,1,637201,1680.5998296535272,True
BertzCT,high,1,484347,1662.7476913002956,True
BertzCT,high,1,365028,1669.4142965185065,True
BertzCT,high,1,639622,1678.2827228677224,True
BertzCT,high,1,18388,1664.2250100778897,True
BertzCT,high,1,616760,1669.943285679989,True
BertzCT,high,1,712854,1771.0228936815597,True
BertzCT,high,1,744307,1660.7030606843164,True
BertzCT,high,1,580691,1672.2079481864796,True
BertzCT,high,1,713107,1669.2228887497297,True
BertzCT,high,1,442464,1713.268748827455,True
BertzCT,high,1,552190,1713.9352925958449,True
BertzCT,high,1,219580,1691.8972979525563,True
BertzCT,high,1,465224,1726.190180098008,True
BertzCT,high,1,161398,1849.489893908717,True
BertzCT,high,1,334901,1698.8518734493186,True
BertzCT,high,1,710352,1670.468001247566,True
BertzCT,high,1,295360,1677.8405931166983,True
BertzCT,high,1,677569,1667.4335106756623,True
BertzCT,high,1,758310,1695.8516270718571,True
BertzCT,high,1,184333,1662.7476913002956,True
BertzCT,high,1,588870,1751.8853848648455,True
BertzCT,high,1,564671,1909.0995760518476,True
BertzCT,high,1,272245,1762.170186821576,True
BertzCT,high,1,517640,1668.0777728081594,True
BertzCT,high,1,477268,1716.7777091188996,True
BertzCT,high,1,633646,1693.6018734493186,True
BertzCT,high,1,395691,1856.1264047766117,True
BertzCT,high,1,204481,1725.4320017262162,True
BertzCT,high,1,377841,1706.9545825691478,True
BertzCT,high,1,398870,1707.493140605878,True
BertzCT,high,1,298950,1694.130543097874,True
BertzCT,high,1,142840,1701.1131589957115,True
BertzCT,high,1,157434,1763.9846427172974,True
BertzCT,high,1,250473,1688.037610369886,True
BertzCT,high,1,496748,1677.5096196229852,True
BertzCT,high,1,456418,1666.5901759109838,True
BertzCT,high,1,294068,1697.2571919029456,True
BertzCT,high,1,790977,1969.020505857824,True
BertzCT,high,1,666457,1702.2432798506757,True
BertzCT,high,1,140410,1758.0499673141812,True
BertzCT,high,1,90575,1891.7981968386591,True
BertzCT,high,1,200317,1673.111318967517,True
BertzCT,high,1,164789,1707.79237162539,True
BertzCT,high,1,621278,1715.5250093560885,True
BertzCT,high,1,645422,1693.243140605878,True
BertzCT,high,1,487011,1725.2395079896437,True
BertzCT,high,1,220535,1717.687369836418,True
BertzCT,high,1,522622,1725.9506323596431,True
BertzCT,high,1,792264,1763.110947354028,True
BertzCT,high,1,306434,1669.783118161875,True
BertzCT,high,1,24743,1835.5424721532088,True
BertzCT,high,1,345068,1686.9927075963583,True
BertzCT,high,1,786482,1684.8900601673956,True
BertzCT,high,1,620207,2179.185631573986,True
BertzCT,high,1,359612,1660.5761539444393,True
BertzCT,high,1,306887,1701.2825966210632,True
BertzCT,high,1,135732,1720.8527209545146,True
BertzCT,high,1,687752,1686.8567095056842,True
BertzCT,high,1,240523,1707.797780668366,True
BertzCT,high,1,247305,1738.2398183494722,True
BertzCT,high,1,280928,1678.0300692369408,True
BertzCT,high,1,33811,1669.222888749729,True
BertzCT,high,1,320162,1665.7161630139833,True
BertzCT,high,1,62978,1835.034771190152,True
BertzCT,high,1,105328,1669.2228887497297,True
BertzCT,high,1,306209,1678.527835365559,True
BertzCT,high,1,19430,1880.382998183622,True
BertzCT,high,1,198530,1705.135162502182,True
BertzCT,high,1,762431,1679.4896725843798,True
BertzCT,high,1,728708,1730.8902736104103,True
BertzCT,high,1,702063,1667.7924978720496,True
BertzCT,high,1,424159,1676.1129659194123,True
BertzCT,high,1,760353,1680.037610369886,True
BertzCT,high,1,694343,1678.5761539444393,True
BertzCT,high,1,38299,1662.2574663046223,True
BertzCT,high,1,39024,1672.5664698194432,True
BertzCT,high,1,650585,1677.9070729568832,True
BertzCT,high,1,563426,1688.0545968095453,True
BertzCT,high,1,74100,1668.122141913131,True
BertzCT,high,1,673329,1661.2778353655597,True
BertzCT,high,1,783696,1707.1573110680388,True
BertzCT,high,1,96103,1732.343350581144,True
BertzCT,high,1,554788,1699.999940530832,True
BertzCT,high,1,327674,1678.397297952556,True
BertzCT,high,1,450687,1796.351627071857,True
BertzCT,high,1,403089,1661.4491436360397,True
BertzCT,high,1,688509,1708.830969637166,True
BertzCT,high,1,269414,1669.4142965185065,True
BertzCT,high,1,361501,1683.1297481518643,True
BertzCT,high,1,500671,1666.8131103016694,True
BertzCT,high,1,771490,1713.8115656361665,True
BertzCT,high,1,76163,1660.6027144353864,True
BertzCT,high,1,214751,1686.9927075963583,True
BertzCT,high,1,318292,1698.9518623680278,True
BertzCT,high,1,386638,1693.6018734493186,True
BertzCT,high,1,484116,1713.7251558429818,True
BertzCT,high,1,329863,1684.6835106756623,True
BertzCT,high,1,120481,1781.7354618218403,True
BertzCT,high,1,413546,1669.943285679989,True
BertzCT,high,1,38700,1698.50071834158,True
BertzCT,high,1,465761,1696.243140605878,True
BertzCT,high,1,452917,1702.2432798506748,True
BertzCT,high,1,312981,1669.222888749729,True
BertzCT,high,1,607935,1722.509876957547,True
BertzCT,high,1,535151,1718.6999551023346,True
BertzCT,high,1,359289,1667.3022728763765,True
BertzCT,high,1,297492,1693.6018734493186,True
BertzCT,high,1,480925,1713.8115656361665,True
BertzCT,high,1,468929,1669.2228887497297,True
BertzCT,high,1,652303,1670.9661630139838,True
BertzCT,high,1,300330,1679.3533839913844,True
BertzCT,high,1,41150,1665.895205604364,True
BertzCT,high,1,671105,1685.1173769418767,True
BertzCT,high,1,240463,1713.268748827455,True
BertzCT,high,1,239458,1668.5229226008155,True
BertzCT,high,1,299276,1849.489893908717,True
BertzCT,high,1,62816,1685.1173769418767,True
BertzCT,high,1,728101,1672.6830331921783,True
BertzCT,high,1,683796,1720.5269104550332,True
BertzCT,high,1,262930,1978.9591076415284,False
BertzCT,high,1,525054,1737.027604279026,False
BertzCT,high,1,241323,1680.037610369886,False
BertzCT,high,1,525327,1813.744383286618,False
BertzCT,high,1,635175,1666.5761539444393,False
BertzCT,high,1,299642,1725.6337940281064,False
BertzCT,high,1,729418,1712.332271994867,False
BertzCT,high,1,330701,1669.2228887497297,False
BertzCT,high,1,540821,1738.1173834610051,False
BertzCT,high,1,481379,1715.057885929847,False
BertzCT,high,1,322497,1668.5229226008155,False
BertzCT,high,1,489197,1678.397297952556,False
BertzCT,high,1,5526,1669.783118161875,False
BertzCT,high,1,37957,1691.0072884098824,False
BertzCT,high,1,684125,1669.2597155351586,False
BertzCT,high,1,678225,1837.5986774131088,False
BertzCT,high,1,91205,1673.111318967517,False
BertzCT,high,1,265424,1734.7777091188996,False
BertzCT,high,1,615990,1668.122141913131,False
BertzCT,high,1,192359,1721.858687950362,False
BertzCT,high,1,774892,1723.5130466124092,False
BertzCT,high,1,567134,1669.2228887497297,False
BertzCT,high,1,395463,1774.721261875196,False
BertzCT,high,1,166317,1668.1263628741258,False
BertzCT,high,1,231497,1823.6302697617016,False
BertzCT,high,1,542786,1722.0774359385011,False
BertzCT,high,1,361265,1687.3503681210254,False
BertzCT,high,1,505843,1674.797780668366,False
BertzCT,high,1,232049,1758.104217305781,False
BertzCT,high,1,521687,1817.9219030437916,False
BertzCT,high,1,527610,1732.7754524655063,False
BertzCT,high,1,273121,1666.097826933223,False
BertzCT,high,1,546608,1745.3859743064318,False
BertzCT,high,1,444758,1762.170186821576,False
BertzCT,high,1,481166,1723.002915610205,False
BertzCT,high,1,479555,1745.2251558429818,False
BertzCT,high,1,60505,1710.9049806086912,False
BertzCT,high,1,102428,1727.4370980955937,False
BertzCT,high,1,186957,1874.64396020679,False
BertzCT,high,1,681204,1693.4188481691715,False
BertzCT,high,1,266876,1667.4335106756623,False
BertzCT,high,1,501037,1674.0123538067862,False
BertzCT,high,1,133065,1666.4288013734017,False
BertzCT,high,1,193666,1737.4154119893992,False
BertzCT,high,1,69625,1686.9927075963583,False
BertzCT,high,1,334310,1780.2566276118123,False
BertzCT,high,1,523877,1793.844451221924,False
BertzCT,high,1,582451,1669.2228887497297,False
BertzCT,high,1,82465,1720.4846204874798,False
BertzCT,high,1,650780,1731.1386815302697,False
BertzCT,high,1,141640,1686.8567095056842,False
BertzCT,high,1,525629,1673.8548384174742,False
BertzCT,high,1,599027,1666.5901759109838,False
BertzCT,high,1,229050,1831.5684626381649,False
BertzCT,high,1,136337,1673.3263778110647,False
BertzCT,high,1,482384,1661.4491436360393,False
BertzCT,high,1,754706,1742.3859743064318,False
BertzCT,high,1,330897,1695.418848169172,False
BertzCT,high,1,443242,1661.4491436360393,False
BertzCT,high,1,103079,1675.397297952556,False
BertzCT,low,0,629347,12.0,True
BertzCT,low,0,534,12.0,True
BertzCT,low,0,130818,19.219280948873624,True
BertzCT,low,0,500957,25.019550008653876,True
BertzCT,low,0,720544,12.0,True
BertzCT,low,0,65451,21.219280948873624,True
BertzCT,low,0,24187,21.019550008653876,True
BertzCT,low,0,381537,19.219280948873624,True
BertzCT,low,0,388098,21.219280948873624,True
BertzCT,low,0,522904,19.219280948873624,True
BertzCT,low,0,432937,25.019550008653876,True
BertzCT,low,0,252509,21.219280948873624,True
BertzCT,low,0,324028,19.219280948873624,True
BertzCT,low,0,455612,21.219280948873624,True
BertzCT,low,0,429720,12.0,True
BertzCT,low,0,69869,19.219280948873624,True
BertzCT,low,0,217559,21.219280948873624,True
BertzCT,low,0,58036,19.219280948873624,True
BertzCT,low,0,609825,21.219280948873624,True
BertzCT,low,0,397136,21.219280948873624,True
BertzCT,low,0,70073,21.219280948873624,True
BertzCT,low,0,490998,25.019550008653876,True
BertzCT,low,0,640189,7.509775004326936,True
BertzCT,low,0,583657,19.219280948873624,True
BertzCT,low,0,133148,19.219280948873624,True
BertzCT,low,0,510892,25.019550008653876,True
BertzCT,low,0,588717,21.219280948873624,True
BertzCT,low,0,5723,21.019550008653876,True
BertzCT,low,0,691726,21.219280948873624,True
BertzCT,low,0,161451,19.219280948873624,True
BertzCT,low,0,689163,25.019550008653876,True
BertzCT,low,0,277412,19.219280948873624,True
BertzCT,low,0,364798,21.509775004326936,True
BertzCT,low,0,133721,21.219280948873624,True
BertzCT,low,0,99623,21.219280948873624,True
BertzCT,low,0,204711,24.0,True
BertzCT,low,0,591121,21.219280948873624,True
BertzCT,low,0,159132,12.0,True
BertzCT,low,0,60185,25.019550008653876,True
BertzCT,low,0,436439,21.219280948873624,True
BertzCT,low,0,139911,12.0,True
BertzCT,low,0,98270,7.509775004326936,True
BertzCT,low,0,79381,12.0,True
BertzCT,low,0,208613,19.219280948873624,True
BertzCT,low,0,389440,19.219280948873624,True
BertzCT,low,0,306896,21.219280948873624,True
BertzCT,low,0,421906,21.219280948873624,True
BertzCT,low,0,75336,21.219280948873624,True
BertzCT,low,0,395681,21.219280948873624,True
BertzCT,low,0,793821,19.219280948873624,True
BertzCT,low,0,356485,21.219280948873624,True
BertzCT,low,0,470248,19.219280948873624,True
BertzCT,low,0,355360,19.219280948873624,True
BertzCT,low,0,332347,21.219280948873624,True
BertzCT,low,0,718499,14.0,True
BertzCT,low,0,558473,25.019550008653876,True
BertzCT,low,0,300614,19.219280948873624,True
BertzCT,low,0,496792,21.219280948873624,True
BertzCT,low,0,74349,21.509775004326936,True
BertzCT,low,0,147622,25.019550008653876,True
BertzCT,low,0,546308,19.219280948873624,True
BertzCT,low,0,16547,25.019550008653876,True
BertzCT,low,0,361221,25.019550008653876,True
BertzCT,low,0,543390,19.219280948873624,True
BertzCT,low,0,663157,21.019550008653876,True
BertzCT,low,0,429687,19.219280948873624,True
BertzCT,low,0,68627,25.019550008653876,True
BertzCT,low,0,336378,25.019550008653876,True
BertzCT,low,0,272551,25.019550008653876,True
BertzCT,low,0,714496,21.219280948873624,True
BertzCT,low,0,370149,12.0,True
BertzCT,low,0,327980,19.219280948873624,True
BertzCT,low,0,568679,12.0,True
BertzCT,low,0,381979,21.219280948873624,True
BertzCT,low,0,193137,12.0,True
BertzCT,low,0,328176,12.0,True
BertzCT,low,0,422838,19.219280948873624,True
BertzCT,low,0,138307,25.019550008653876,True
BertzCT,low,0,718063,19.219280948873624,True
BertzCT,low,0,285746,19.219280948873624,True
BertzCT,low,0,45883,21.219280948873624,True
BertzCT,low,0,469439,19.219280948873624,True
BertzCT,low,0,611503,19.219280948873624,True
BertzCT,low,0,413647,12.0,True
BertzCT,low,0,270196,14.0,True
BertzCT,low,0,786256,19.219280948873624,True
BertzCT,low,0,703520,19.219280948873624,True
BertzCT,low,0,682323,19.219280948873624,True
BertzCT,low,0,483390,21.219280948873624,True
BertzCT,low,0,156269,27.01955000865388,True
BertzCT,low,0,425853,19.219280948873624,True
BertzCT,low,0,449263,19.219280948873624,True
BertzCT,low,0,10577,25.019550008653876,True
BertzCT,low,0,778550,7.509775004326936,True
BertzCT,low,0,177810,19.219280948873624,True
BertzCT,low,0,345248,12.0,True
BertzCT,low,0,393517,19.219280948873624,True
BertzCT,low,0,506668,21.219280948873624,True
BertzCT,low,0,69133,21.219280948873624,True
BertzCT,low,0,712676,21.019550008653876,True
BertzCT,low,0,248204,21.219280948873624,True
BertzCT,low,0,537547,25.019550008653876,True
BertzCT,low,0,129073,19.651484454403228,True
BertzCT,low,0,585581,19.219280948873624,True
BertzCT,low,0,41415,14.0,True
BertzCT,low,0,82681,19.219280948873624,True
BertzCT,low,0,566939,21.219280948873624,True
BertzCT,low,0,441174,19.219280948873624,True
BertzCT,low,0,589638,21.019550008653876,True
BertzCT,low,0,390529,12.0,True
BertzCT,low,0,546099,19.219280948873624,True
BertzCT,low,0,459420,12.0,True
BertzCT,low,0,650317,12.0,True
BertzCT,low,0,433058,25.019550008653876,True
BertzCT,low,0,174506,12.0,True
BertzCT,low,0,516700,14.0,True
BertzCT,low,0,513950,25.019550008653876,True
BertzCT,low,0,164786,12.0,True
BertzCT,low,0,51276,27.01955000865388,True
BertzCT,low,0,457815,19.219280948873624,True
BertzCT,low,0,49314,19.219280948873624,True
BertzCT,low,0,544290,19.219280948873624,True
BertzCT,low,0,771801,19.219280948873624,True
BertzCT,low,0,789995,25.019550008653876,True
BertzCT,low,0,466555,21.219280948873624,True
BertzCT,low,0,340349,12.0,True
BertzCT,low,0,29600,19.219280948873624,True
BertzCT,low,0,141281,27.01955000865388,True
BertzCT,low,0,668268,14.0,True
BertzCT,low,0,484629,12.0,True
BertzCT,low,0,748623,12.0,True
BertzCT,low,0,607036,19.219280948873624,True
BertzCT,low,0,738712,19.219280948873624,True
BertzCT,low,0,85424,21.219280948873624,True
BertzCT,low,0,245657,12.0,True
BertzCT,low,0,35356,21.509775004326936,True
BertzCT,low,0,418180,19.219280948873624,True
BertzCT,low,0,109428,21.019550008653876,True
BertzCT,low,0,556635,19.219280948873624,True
BertzCT,low,0,695632,25.019550008653876,True
BertzCT,low,0,493283,25.019550008653876,False
BertzCT,low,0,768680,12.0,False
BertzCT,low,0,50179,27.01955000865388,False
BertzCT,low,0,732295,21.219280948873624,False
BertzCT,low,0,714446,21.019550008653876,False
BertzCT,low,0,177969,25.019550008653876,False
BertzCT,low,0,611683,12.0,False
BertzCT,low,0,632852,25.019550008653876,False
BertzCT,low,0,94853,19.219280948873624,False
BertzCT,low,0,791288,19.219280948873624,False
BertzCT,low,0,80752,25.019550008653876,False
BertzCT,low,0,6635,19.219280948873624,False
BertzCT,low,0,590334,19.219280948873624,False
BertzCT,low,0,206805,25.019550008653876,False
BertzCT,low,0,791040,15.509775004326936,False
BertzCT,low,0,745584,19.219280948873624,False
BertzCT,low,0,238505,21.509775004326936,False
BertzCT,low,0,283942,14.0,False
BertzCT,low,0,494712,25.019550008653876,False
BertzCT,low,0,25960,19.651484454403228,False
BertzCT,low,0,469245,19.219280948873624,False
BertzCT,low,0,143240,21.219280948873624,False
BertzCT,low,0,484483,25.019550008653876,False
BertzCT,low,0,425216,21.219280948873624,False
BertzCT,low,0,470714,25.019550008653876,False
BertzCT,low,0,369589,25.019550008653876,False
BertzCT,low,0,588368,21.219280948873624,False
BertzCT,low,0,432840,21.219280948873624,False
BertzCT,low,0,115765,21.019550008653876,False
BertzCT,low,0,690009,21.219280948873624,False
BertzCT,low,0,287312,21.219280948873624,False
BertzCT,low,0,523772,25.019550008653876,False
BertzCT,low,0,426558,19.219280948873624,False
BertzCT,low,0,618531,14.0,False
BertzCT,low,0,344208,25.019550008653876,False
BertzCT,low,0,211827,19.219280948873624,False
BertzCT,low,0,79791,27.01955000865388,False
BertzCT,low,0,367901,19.219280948873624,False
BertzCT,low,0,659150,19.219280948873624,False
BertzCT,low,0,255071,25.019550008653876,False
BertzCT,low,0,311320,12.0,False
BertzCT,low,0,406270,19.219280948873624,False
BertzCT,low,0,722068,25.019550008653876,False
BertzCT,low,0,38346,19.219280948873624,False
BertzCT,low,0,553695,12.0,False
BertzCT,low,0,589511,21.509775004326936,False
BertzCT,low,0,430157,21.219280948873624,False
BertzCT,low,0,778689,12.0,False
BertzCT,low,0,703371,19.219280948873624,False
BertzCT,low,0,521288,19.219280948873624,False
BertzCT,low,0,669657,19.219280948873624,False
BertzCT,low,0,374867,25.019550008653876,False
BertzCT,low,0,582175,19.219280948873624,False
BertzCT,low,0,672212,19.219280948873624,False
BertzCT,low,0,522380,25.019550008653876,False
BertzCT,low,0,151571,12.0,False
BertzCT,low,0,121124,21.509775004326936,False
BertzCT,low,0,280207,7.509775004326936,False
BertzCT,low,0,5829,14.0,False
BertzCT,low,0,346452,19.219280948873624,False
HeavyAtomCount,high,1,8253,35.0,True
HeavyAtomCount,high,1,933,35.0,True
HeavyAtomCount,high,1,5695,35.0,True
HeavyAtomCount,high,1,2361,35.0,True
HeavyAtomCount,high,1,1523,35.0,True
HeavyAtomCount,high,1,233,35.0,True
HeavyAtomCount,high,1,3851,35.0,True
HeavyAtomCount,high,1,9598,35.0,True
HeavyAtomCount,high,1,8081,35.0,True
HeavyAtomCount,high,1,2801,35.0,True
HeavyAtomCount,high,1,786,35.0,True
HeavyAtomCount,high,1,9849,35.0,True
HeavyAtomCount,high,1,5208,35.0,True
HeavyAtomCount,high,1,882,35.0,True
HeavyAtomCount,high,1,7922,35.0,True
HeavyAtomCount,high,1,11035,35.0,True
HeavyAtomCount,high,1,10661,35.0,True
HeavyAtomCount,high,1,1479,35.0,True
HeavyAtomCount,high,1,7614,35.0,True
HeavyAtomCount,high,1,2550,35.0,True
HeavyAtomCount,high,1,6274,35.0,True
HeavyAtomCount,high,1,10572,35.0,True
HeavyAtomCount,high,1,8785,35.0,True
HeavyAtomCount,high,1,7158,35.0,True
HeavyAtomCount,high,1,10454,35.0,True
HeavyAtomCount,high,1,8259,35.0,True
HeavyAtomCount,high,1,895,35.0,True
HeavyAtomCount,high,1,10999,35.0,True
HeavyAtomCount,high,1,8030,35.0,True
HeavyAtomCount,high,1,9280,35.0,True
HeavyAtomCount,high,1,3781,35.0,True
HeavyAtomCount,high,1,3401,35.0,True
HeavyAtomCount,high,1,5063,35.0,True
HeavyAtomCount,high,1,2567,35.0,True
HeavyAtomCount,high,1,295,35.0,True
HeavyAtomCount,high,1,4569,35.0,True
HeavyAtomCount,high,1,8094,35.0,True
HeavyAtomCount,high,1,7365,35.0,True
HeavyAtomCount,high,1,9766,35.0,True
HeavyAtomCount,high,1,4642,35.0,True
HeavyAtomCount,high,1,10477,35.0,True
HeavyAtomCount,high,1,1282,35.0,True
HeavyAtomCount,high,1,86,35.0,True
HeavyAtomCount,high,1,1129,35.0,True
HeavyAtomCount,high,1,9673,35.0,True
HeavyAtomCount,high,1,3236,35.0,True
HeavyAtomCount,high,1,4971,35.0,True
HeavyAtomCount,high,1,294,35.0,True
HeavyAtomCount,high,1,2647,35.0,True
HeavyAtomCount,high,1,4075,35.0,True
HeavyAtomCount,high,1,4054,35.0,True
HeavyAtomCount,high,1,4789,35.0,True
HeavyAtomCount,high,1,4391,35.0,True
