sample_id,canonical_smiles,exact_nearest_tanimoto,nearest_training_id_exact,search_threshold_used
2869,CCOCC=C1COC(CC2C=CC(F)=CC=C2F)NSC1N,0.2183908075094223,90495,0.2
2870,CC(Br)C1N=CC(=O)C=CN=C2C=CC=CN=COC=CN21,0.2142857164144516,545634,0.2
2871,COC(C)=C1COCC2=CC(=O)OC2=C1CCl,0.29411765933036804,78345,0.2
2872,CC(C)(C=NC=C(Cl)C=CCCC=O)CN,0.2857142984867096,227833,0.2
2873,C=CC1C=C2C=CC1C=CC(=CCCOC(=O)C=C(C)C=CC)CO2,0.28985506296157837,326218,0.2
2874,C[CH]C=CC=CC=CCOC=CC(Br)=COCNC=Cc1cc[nH]c1,0.32786884903907776,110303,0.2
2875,C#CCOCN=CC1C(=O)C[C@H]1F,0.2926829159259796,277293,0.2
2876,COC(=O)NC(OC(C)N)C(C(=O)CNCCC=N)C1CC1=O,0.3103448152542114,631234,0.2
2877,C=NC1=CNOCC1Oc1scc2c1C(C)=CC(C)=CC=NC=CC(=C(I)CCC)C2C,0.1770833283662796,311781,0.15
2878,C=CCC1(C=CCC)C=C1Cl,0.29411765933036804,8356,0.2
2879,C=CC=CC=C(C)C=CC=CC1C(=C)CC=C[C@H](C2=CC=CON2C=CSC=CC)C=CN1O,0.17582418024539948,552212,0.15
2880,C#CCCC=C(C=O)N=NC,0.3333333432674408,360494,0.2
2881,CN1CCCC2=CC=C(I)C=C(N)[PH](=O)COCC3=CC=CC=C(C=C21)C3,0.21917808055877686,542603,0.2
2882,N=CC=CCOCC=C[C@H](C=O)C1=CCCC1,0.3199999928474426,305067,0.2
2883,C=C(C=CC=CC=CC=CCCl)C=COC(=O)C1=CCO1,0.2542372941970825,129783,0.2
2884,CC=CC[C@H](N)C1=CC=N[C@@H]1COC=CC(C#N)=CCC(=O)N(C)CC(=O)CC,0.23999999463558197,262883,0.2
2885,CC=CC=C1C=C2C(C=CCO)=C2C(=O)C=CCC[CH]N2N=COC[CH]C12,0.20000000298023224,461330,0.2
2886,C[SH]=CC=CC=COC(=O)[C@H]1C2=CN=CCN(C[CH]2)CC1C,0.2278480976819992,270739,0.2
2887,CC#CC(C)OCC=C[C@@H]1C=CC(Br)=CC=C(C=CC(=O)NCO)C(=O)C=C(F)NC1,0.23529411852359772,106172,0.2
2888,CC#CC1=CC(OC=N)C(=O)O[CH]C=CC=CC=C1C=C1C=CC=C1Cl,0.19480518996715546,478219,0.15
2889,CC(CO)N=CCC1(C)CCCCN1,0.4324324429035187,331949,0.2
2890,C=C1C=C(F)C([CH]C2C=CC[C@H]2CC#N)CC=C1C=Cc1c[nH]cc1C,0.232876718044281,384365,0.2
2891,CC1C=CNC2=CC3=NN(Cc4c5c[nH]c4C(=CC=CC=C(N)C2=C3)C=CC=C5)C(=O)O1,0.20000000298023224,251904,0.2
2892,CCN=C(Cl)C=CC=NN(C(COCC)=C(OC)C(=O)F)C1C=C(C)CC(N)=C1,0.21686747670173645,466133,0.2
2893,CCC=C(C=O)C=NC=CCC=NC=CC1=CC(CCC(=N)CS)CC=CNC=N1,0.19540229439735413,127431,0.15
2894,NC1=CC=C2C3=CCC24C=CC2=C4C(=CCCCNCC2)C(=CN=CC=C3)C1,0.18571428954601288,434910,0.15
2895,C=CC1CC(=O)C=CC2(CN=C(C)C2)C2NC(=O)OCC=C(C1)C1=CCC(NC)C2=C1,0.22499999403953552,533441,0.2
2896,CC1=CC=C2[CH]C(=O)N(C)C(=O)C(=CC3=CC=CCCC3)C=C(F)C=CC(=O)N=C[SH]12,0.19780220091342926,620205,0.15
2897,O=S1N(O)C=CNC=CNOC12C=COC2C1C=CC#COC=NN1,0.1428571492433548,477212,0.1
2898,C=CC(Br)NCC(OC)C(C=O)OC=CC1C=C1,0.24528302252292633,103870,0.2
2899,CC(=O)[C@@H](C)CC1=CCOC2=CC1=C1Nc3ccc(cc3)C(=CCO1)C(F)=C2,0.2666666805744171,223147,0.2
2900,CC1CNC=NCCN2N=C2N=COC1CCNCc1ccccc1,0.37288135290145874,420631,0.2
2901,C=CS1(C)(=O)C=CC(C)=CN(C)C(=O)C1NC[C@H](C)CC1=NCCCCC1,0.22857142984867096,289238,0.2
2902,CCC(=O)C(C=CO)C=CC=C(C=C1C=N[C@H](C)O[C@H]1OCCCl)C(C)(C)N,0.23376622796058655,225671,0.2
2903,[CH]CC=C(C)C=C(C1C(=C[CH]C(=O)C=CC(C)=O)C=C(S)[C@H]1COC)S(=O)CF,0.2247191071510315,565103,0.2
2904,O=C1CC2=NC=CC=C[CH]CCC1C=C2,0.37142857909202576,58408,0.2
2905,CCC(=O)C=C(F)N=CCC(=O)NC[CH]C1CCC=CC(C(C)N)=CN(C)C=N1,0.21875,98769,0.2
2906,CNC1=CC=C(Cl)CC(C)(C(c2ccncc2)C(N)N=CO)C1,0.26923078298568726,548930,0.2
2907,CC1=C(C2=CC=COC=C2OC=CN=[N+]=[N-])N=CCC2C=CN(C)C(=C2)C=NC[CH]1,0.17592592537403107,444431,0.15
2908,CCC(C)(F)C(=NCC(=CC=CCl)NC(C)=O)NC(=O)C1=CS(=O)NC1,0.23456789553165436,466553,0.2
2909,N=C1CC2OCC1NC(=O)C=NC=C(C(=O)OC=CC(F)(F)F)C1(F)C[C@]21NC=C[C@@H](O)CCNCN,0.20000000298023224,337414,0.2
2910,CC(=O)OCC1=CC=NC=C(C#N)N=CCc2cnccc2C(=O)CC=COC1=O,0.3188405930995941,610642,0.2
2911,COC(=O)N1C(=O)C[C@H]1OC(=O)C(C)C=O,0.4324324429035187,174133,0.2
2912,COC(=CCC1=C(C)OCC1=CC=CN)NCC=O,0.2678571343421936,137458,0.2
2913,CC(C)(F)C=CS(=O)CC1=CC=CCOC1,0.28260868787765503,615175,0.2
2914,C=C(C)[CH]CCO,0.4285714328289032,252810,0.2
2915,COC(=O)C1(N)C=NC(CC(C)=NC=Cc2cccc(Cl)c2)=COC1,0.3571428656578064,120909,0.2
2916,C=C(Cl)OCCC=C(Br)C=CO[C@@H](C)C(C)=O,0.3191489279270172,559647,0.2
2917,CC(=CCCOC(=O)C=CC1C=C(O)CC=CCC12CC2)C1C=CC[C@@H]1C=N,0.24418604373931885,67668,0.2
2918,CSC=CC=C(COC=CO)C(=O)OC[N+]#N,0.2631579041481018,178631,0.2
2919,CCC1=NC2C(C)=CNC3=C1C(F)=C2C=CC3C=CNCC(=CCC(C)=CCCCO)OC,0.22499999403953552,430991,0.2
2920,CNC(C)C(Cl)C(O)(C=NC=CC=CBr)C(C)C(C)=O,0.24390244483947754,430756,0.2
2921,CCC1CC=NC2C=CC(O)=C(O2)[C@@H](F)C(N)C2=CN1CC(C)(N)CO2,0.19230769574642181,93393,0.15
2922,CNC1=CC=C(COC(C)=O)NCC=C(F)CC(Cl)=Cc2ccccc2C1,0.3333333432674408,199542,0.2
2923,CC=CC1=CC[C@H](CC)CO1,0.2750000059604645,604928,0.2
2924,C=CC(C)=CC=C(Cl)C=CC1C(=CNC(F)=NCCCF)C(=O)NC=CNOC1N,0.18367347121238708,170587,0.15
2925,CC=CC(O)=C[CH]CC(=O)C1(Cl)CCN(CCOCC)CCN1,0.3166666626930237,277163,0.2
2926,CC1OC=CN=C1C=O,0.27906978130340576,358632,0.2
2927,CCOC(=O)NC(C)C1[CH]C=CC=C1OCC=CC=C(Cl)C=CC=C1CCC=C(CCBr)N=CO1,0.23157894611358643,99654,0.2
2928,CCC(C=NC(C)=CNCC=CN=COC(Br)=CNC(=O)CC=COC)SF,0.19696970283985138,562143,0.15
2929,CC=CC1=C(C)CC=C1C=C(N)OCC=CCCCl,0.2545454502105713,341846,0.2
2930,C=C(F)C=CCC1SC(O)(C=CC=CC=CNC(=O)OC)N=CC1=O,0.2647058963775635,478995,0.2
2931,CNC=C1C=CC(=O)C=CCC=CNC(Cl)=C1,0.25,540632,0.2
2932,C=CCCC(C)=C1CC(CN)(NC(=O)NC=CC(=C)NC=CC)C1NC(C)C,0.2647058963775635,66742,0.2
2933,CC(F)(F)CC1=CCOC(Cl)C=CC1,0.2549019753932953,446614,0.2
2934,NC=C1C=CC2=C(C=CC=CC(F)CCCl)C=C2C=C(F)C(F)=CC(C=CCF)=C1,0.1846153885126114,281203,0.15
2935,COC=C1C=NC1=COC=CC(=C(O)Cl)c1ccccc1C,0.30612245202064514,134864,0.2
2936,CC#CC1OC=NCCC(F)=CC2CC(=C3C(O)=CC=C3Cl)CC2=NC(C)C1N,0.1860465109348297,69008,0.15
2937,C#CC,0.3636363744735718,484990,0.2
2938,C=CC(C)=C(C=COCC(F)=CC)C=CC(=O)[C@@H]1[C](O)N(F)C(OCCOC)O[C@H]1C,0.2238806039094925,549836,0.2
2939,CNC(=N)N=C1C=NC=C1CC(Cl)NCC=CC1=CC(NCC=CC(=N)F)C=N1,0.17582418024539948,163389,0.15
2940,C#CC=CO[C@@H]1CC=C(Cl)[C]=CC[CH]ON(C)Cc2ncccc2N[C@H](C)C1C,0.23157894611358643,359263,0.2
2941,CCC=CC=CC(F)=C1C(C[CH]O)CC1Nc1cc(Cl)ccc1N1C#CCC=C1C=O,0.25287356972694397,424190,0.2
2942,C=CC1(O)COOC([SH]=O)=CNC[C@H]1O,0.24074074625968933,21581,0.2
2943,COC(=O)CC=CNC=C1C=C1CO,0.41025641560554504,443560,0.2
2944,O=CN1C=C2C=CC3=CC=Nc4cc#cn(c(Cl)ccc4)C1=CC2C3O,0.2028985470533371,17717,0.2
2945,CC1=CC=CC(CNC(=O)CCOC=CCCO)(C[PH](=O)CO)CC1,0.25,37132,0.2
2946,C=CN(CCCCC)C(=O)N1C=CC(C)(C)ON=CC(Br)=N1,0.2916666567325592,55402,0.2
2947,COCC=Cc1cc(C(=O)C=CCC=CC(=O)OCO)no1,0.3404255211353302,404559,0.2
2948,CC=CC1CC=C2COCC(C)(CC)NC3(C)C=C1CC(C)=CC[C]C(=O)C23,0.2539682686328888,183687,0.2
2949,C=NC(Cl)=CC=CNCCOCC(=C)[CH]CO,0.21568627655506134,598184,0.2
2950,CN=C1N=C(I)C2CC=C(Br)N=CC(=O)NCN=CCCON1C2,0.2195121943950653,461910,0.2
2951,CC(C)(P)Nc1ccc(OC=N)c(Cl)c1,0.3636363744735718,153050,0.2
2952,CCOC1(CO)C(=O)C(C)=CCC=CC=CNCC=C1CC(C)=O,0.265625,518175,0.2
2953,CN=CCC=NCN(O)C1C=CC(O)=C1Cl,0.2181818187236786,340947,0.2
2954,C#CC[C]C=CC(=O)OC(=O)C=CC=COCC(=N)OC,0.31707316637039185,629203,0.2
2955,C=NC1=Cc2ccccc2C=C(CC(C)=O)C=CNCC(C=COCC)O1,0.28358209133148193,354097,0.2
2956,COC=CC1=C2C=C(F)C=COC3=C(CC1OC(Br)=N3)C2N=CC#[N+]O,0.21739129722118378,160846,0.2
2957,CC=C(C)C=CC(=CC(=N)NC=CNC(=O)OCCC=CCC)CF,0.37735849618911743,514167,0.2
2958,O=CC(=O)NC=CC1C=CC=CC2OC=CC=C2C(Cl)=CN1,0.2777777910232544,516121,0.2
2959,OC=NC=CC=CBr,0.22580644488334656,75713,0.2
2960,CCN1C2=CC(Cl)C1=C(C1C=CC=C1)C(CC(C)=O)=CNCO2,0.2432432472705841,4947,0.2
2961,CCCC1=CC2=C(O)C=NC(Cl)=C(C(C)(F)F)C(F)(C[CH]COC1=O)C(NC)=C2,0.23880596458911896,616226,0.2
2962,CC1=CCNC(=O)COC=CC(NC=O)=N1,0.2678571343421936,286071,0.2
2963,CCC1CC2=C(N)CCN=CC23C(N)N=CC2(C=C(F)CC23)C1,0.22807016968727112,247616,0.2
2964,C=CC(=O)[C@@](C)(OC=C=[SH]C=C1C=C(C)C(CN(O)O)=C1)OCOC,0.24358974397182465,621003,0.2
2965,CCOC(=O)NC(Cl)=CCSC(N)=CC1CCSC=CCC=CCc2ccccc2C1,0.30136987566947937,76296,0.2
2966,COC=C(O)C=NCCNC=NC(C)C=C1C=CC(Cl)=C1,0.234375,93513,0.2
2967,C=CC[C@@H]([CH]C=C1CC1=NCN=C(F)N=C)NCCOCC1=CCCN=C1COCC,0.2395833283662796,543777,0.2
2968,COC(=O)C1C=CC=C(CN=C2CNCC3=C(CC4=CCCC43)N=C2S)S1,0.2361111044883728,287462,0.2
2969,CS(=O)C[C@@H](Cl)NC=C(C=CC=O)C=NO,0.2448979616165161,568657,0.2
2970,CC=CC12CC=C3CC=CC1C3N1C3C=CN=CC=C3CN1CC(CC=O)=CC2=O,0.1975308656692505,525584,0.15
2971,C=CC(O)(O)C#COCC=COC=CC(Cl)C(C=C(F)F)=CCl,0.19298245012760162,556643,0.15
2972,C=C(C=CC=CCOC)C=NC1=C(Cl)C(C=C(F)CC(F)F)C(O)=CO1,0.20987653732299805,299030,0.2
2973,C=CC=CN=C(Cl)C=CNC[C@@H](O)C(C)[CH]c1ccccc1NN=C,0.25,268933,0.2
2974,CC(=O)C=CC(N)C=C1CN2C=NNC(Cl)=CCC1(C=CF)C(C=O)=C2,0.20430107414722443,417682,0.2
2975,COC(=O)C=C1C=CC(F)=C(N)C[CH]C(=O)OC1,0.30434781312942505,137528,0.2
2976,CCCC(=O)CCC=CC(=O)OC(S)=NCC1=C(O)C=C(C)C1,0.30188679695129395,151974,0.2
2977,[CH]NN=CNCOC,0.27906978130340576,573416,0.2
2978,C=CCC1=CN=NC=CSC(C)=CC=NC=C(c2ccccc2C)SC1C(=O)CC(=O)OCC,0.3199999928474426,379833,0.2
2979,COC(=O)NCC(=CC=C(CF)C(=O)Br)N=CCN,0.34090909361839294,139350,0.2
2980,CC=CC=C1N=C2C=C(C=CCN)C=CCC#CC=CC(N)=C2C=NC1CCOC,0.20224718749523163,374143,0.2
2981,O=CCOC(=O)N=C(F)F,0.3870967626571655,620966,0.2
2982,CCCCC(=O)C=CNC1C=CC=C1NCCOC1=C2CC=CC(C)=CC=C(CO2)C1,0.25,334148,0.2
2983,CC=CC=CCC1=CC2=C(C(C3CC3CN(C)N)=CC(N)=CC#CO[CH]1)C(NO)C=N2,0.1702127605676651,71272,0.15
2984,CC1(C)NCC(C)(F)C(=O)O1,0.3333333432674408,271590,0.2
2985,FCC1c2c[nH]cc21,0.2916666567325592,170180,0.2
2986,CCOC=CC=CN=C(O)N=CC(=O)C=CC=NN(F)C(=O)C[C@@H](C)C(=O)OCC=CO,0.26153847575187683,39435,0.2
2987,CCC=CC(=O)NC1=C(N)C(F)C(=O)[C]=NC=C(C=CCCF)C1F,0.3166666626930237,54943,0.2
2988,C=C1C(C[CH]COCC=O)=CC(Br)CC1F,0.2857142984867096,291238,0.2
2989,CC=CC1[C]2C3=C(F)C(=O)C(C[C@H]2CN=O)C[C@H]3NCC(OC)=CC=CC1=CC(=O)COC,0.21590909361839294,220644,0.2
2990,CNC1=CC(c2ccco2)NC1CCOCC(=O)C(C)=COC,0.2777777910232544,266536,0.2
2991,C=C(Cl)C=CC(C)C=CC(=O)C=O,0.35483869910240173,51056,0.2
2992,COC1CC(Br)C=CC1C=COCC=NCC(F)=CC=O,0.21311475336551666,261330,0.2
2993,FCC(CNOC(F)F)c1cccnc1,0.40909090638160706,510423,0.2
2994,CC=CC(=O)C=CNC(=NC(F)CN)C(CC#N)C(N)=O,0.2641509473323822,135162,0.2
2995,COC1C(C)=CCNC=CN=CN2C=CC=CC1OC1=C(Cl)CC(CC2=O)C1C(=O)O,0.2235294133424759,505917,0.2
2996,C=CC1(C)COC(=O)C(=CC(C)=O)C([N+]=[N-])=CN1,0.2982456088066101,114541,0.2
2997,CCCC=CC1=CCC=CC(C)=CN=C2NCC(F)=NC2=CC(CO)NC1=O,0.2432432472705841,152387,0.2
2998,CC(C=C(Cl)C(Cl)OC=CNC(C)(OCC=C[CH]O)c1cc(O)ccc1N)CC=CNC=O,0.24285714328289032,88909,0.2
2999,NC(N)C1C=NC=C2c3ccc(c(C=O)n3)CNCS(=O)CCN2O1,0.21686747670173645,21039,0.2
3000,C=CCNC=C1SC=CC1C=CC1=C(C=O)CCOC1,0.29629629850387573,120916,0.2
3001,CCOC=CC=CC1=CC=C(OCC[C@H](O)C=O)CCC(O)CN=CN(C(=O)CBr)CC=N1,0.2291666716337204,358584,0.2
3002,[N-]=[N+]=NNC(CC1=CC=C(N)CCC#C1)=NCF,0.19354838132858276,43449,0.15
3003,CC=CSC=CC=CC(=O)CC=CC(CCC=O)=C(F)CCC(C)(C=NC)CCCCOC,0.2539682686328888,565467,0.2
3004,FC=Cc1ccco1,0.517241358757019,257176,0.2
3005,C1CO1,0.4166666567325592,211400,0.2
3006,CSC(C=NC(=O)C=CC1=CCC=CC1)=CC=NCC=C(Cl)C=CN,0.21739129722118378,455014,0.2
3007,CCOC(=O)NCC=CC1=CN(C(C)=O)CN2C=NC3C=CC=C2C1=C3,0.27906978130340576,295419,0.2
3008,C=C(C=CF)OCC(N)CC(N)=CCCF,0.25581395626068115,450879,0.2
3009,C[C@H]1CC2C3C=CCN=C3CC(C=O)CC[C@@H]21,0.30434781312942505,173436,0.2
3010,CC1=C2CC(=CC=CC(Cl)C(=O)NCC(=O)CF)CNC2=CC1Cl,0.21052631735801697,595642,0.2
3011,CC(=O)OC(C)C,0.6470588445663452,457352,0.2
3012,CC=C(C=O)C(=O)ON,0.4000000059604645,519369,0.2
3013,C=CC1(C=CC)CC2=CC(=CC(C)(O)OCCOC(C)=O)C1C(=O)CC=C2F,0.26865673065185547,567542,0.2
3014,O=C(NCC(Cl)C=CCOCN=CNC1=NC1)C(=O)OC1CCOCC1,0.3174603283405304,298013,0.2
3015,CC=COC(=O)NCC(O)=C(F)N=CCNN=COC=CCC=CC(NO)C(C)=CCl,0.19402985274791718,140019,0.15
3016,C=CC=CC1=C(I)C1=C[CH]N(C)CC=CC(=O)O[C](N)C#CC,0.25,585405,0.2
3017,C=CC=CC1=CC(O)=CCC1=C[C@H]1C=CC=COC1,0.2199999988079071,147842,0.2
3018,CNC=CC=CC(F)C(=O)C=C(F)C1(F)C=NC=C1C=CCl,0.21739129722118378,372302,0.2
3019,C=CN1C(=O)CC=C1C[CH]CCF,0.3333333432674408,527399,0.2
3020,CC(CN=O)OCC(=O)NC=[PH]=NC(Cl)NC(F)F,0.26530611515045166,564068,0.2
3021,O=C(O)CC=CC(=O)C1=CC=CC(CCC2OC3=C(CC[CH]3)CC2C=CC=CF)C(F)=C1,0.20212766528129578,35212,0.2
3022,CCC=CC(=S)NC(C)=COC(C)=O,0.4000000059604645,495678,0.2
3023,CC=CN(C=CC=CC(=O)C(N)=O)C=CN(C=CC)CF,0.2666666805744171,412362,0.2
3024,CC=C(O)C=NC=C(N)C1=CN2C(=CC2=NCCNC)C=CC(C)=CNC(=O)C1,0.19178082048892975,501065,0.15
3025,C=C1CC(NCCC(=O)SCC)=CC=NC=C(C=CC=C(I)C=CCC(Cl)=CC=CC)O1,0.19417475163936615,154256,0.15
3026,CCN1C(C#N)=CC1C=CC1C=C(C)C1(CNC(=O)C=CC(O)C=NOC)OBr,0.23000000417232513,255237,0.2
3027,CC1=C(Cl)C=C2C[C@H](CC3(S(=O)C=NN)CC4OC=C3C2C=C4Cl)OCC=C1,0.21621622145175934,365711,0.2
3028,CC(C)NCCOC(=O)N1OCC(C=C2C=CC(=O)OC2C=O)NC1C(N)=O,0.24705882370471954,578000,0.2
3029,CC1=COC=C2C=C3C=C(F)C=C(C#CC(=O)C(C)OC=C4CC4)C(C3)C(C)C2S1,0.19480518996715546,15774,0.15
3030,CC1CNC(=O)[SH](C)C(=CC=CN=CC=CC=N)O1,0.24137930572032928,191807,0.2
3031,CC=CC(Cl)=CC1CC(=CC=CCCCCOC)C=CC=COCC(=O)C(O)C=CC2=CC=CCC21,0.23711340129375458,222570,0.2
3032,C=C[C@H](CNC=CC=CC[SH](C)(=O)Cl)C(=O)CC=CNC1=COC=CC=N1,0.20987653732299805,213076,0.2
3033,CCCOCC(=S)C(CO)C1=C(N)C=CN(F)C=C1,0.2641509473323822,99683,0.2
3034,C=CN=C(C=CSCC)c1c[nH]cc1C1C=CC=C(N)C1COC1C=C1N,0.22368420660495758,322327,0.2
3035,CC=CC=CCN(C)CC(=O)NC=CCl,0.3488371968269348,550660,0.2
3036,C=CCCC(C)[CH]C(=O)OC1C=C(Cl)C=CC=CC(CC)OC1=NC,0.261904776096344,166984,0.2
3037,CCCCCC1C2=CC3=C(N)C=CONC3C3=CC(C)C=NC1[C@@H]([CH]C(=O)S2)CN3,0.25,485215,0.2
3038,C=CC(I)C(=O)[CH]CCC1(CC)C=CC1,0.30188679695129395,484192,0.2
3039,O=CNC(=O)CC=Cc1ccccc1C1=CN=COC=C(CCl)C=CN=CCC=C1,0.25333333015441895,353965,0.2
3040,CCC12C=C(C)[C]3CCC(F)(F)CNCC=CCC(=C([C@H](OC)C3)S(=N)N1)O2,0.2073170691728592,219462,0.2
3041,C=C1CSC(C(=O)CN)C(Cl)C1=O,0.2666666805744171,507109,0.2
3042,CCNC(C)(O)CC=CNC1OCC2C=CC=CCCC(=O)NC=CN(C)C1=CC2C,0.21875,629181,0.2
3043,O=NC1=CC(F)=CC1OC=Cc1cnco1,0.20338982343673706,530767,0.2
3044,O=C(OCO)C1=CC(=C[C]CF)C=N1,0.302325576543808,582642,0.2
3045,C[N+]=CCN=C(N)C=CC=C(C)OC=NC[SH]=O,0.2068965584039688,428288,0.2
3046,CCCC=COSC=NC=CC(CC)CN=C1[CH]CC=CC#CC(C)C(COC2=C(F)C=C[SH]2C)CC1,0.171171173453331,83779,0.15
3047,CCNC1=C2C=C(Cl)C(=O)C=C(Cl)C=CCC=C3C(=COC1)C3OC2,0.2916666567325592,521126,0.2
3048,CCNC1=CC=C(C)CC=C1N1C=C(CO)C(O)=C(N)C(=O)C1,0.24590164422988892,64458,0.2
3049,CNC1[CH]C2C=C(C(N)C=CC3=CC=CC=CC3)C(CCN)=CCN=C2C(C=O)N1C,0.19480518996715546,88762,0.15
3050,CC[SH]1CC1(C)OCC=O,0.31578946113586426,604918,0.2
3051,C=CC1C=CC=C(CC=C(Cl)CC=O)SC2=CC1ON2,0.2222222238779068,224368,0.2
3052,C=CCN1CCN(C(=O)C(F)=CNCCCO)C1NC=O,0.2800000011920929,567102,0.2
3053,C=C(C=CC(O)C1=C2C=CON(Cl)C2OC1)ONCC(=O)OCC(Cl)O[NH],0.22499999403953552,516015,0.2
3054,CCC=C(Cl)C1CC2OC(=O)CC3=CNC=CC3=NCCC2=NC1(O)N=C(C)F,0.21621622145175934,181601,0.2
3055,COC1=C(Cl)C(=CC=CCC2OC(C)=C(O)COCC=CC(C)S2)CC=C1,0.20000000298023224,125788,0.2
3056,COC=CC=C(O)CNC=CC(=O)CC(=O)NC1OCSCC(F)=C1F,0.2133333384990692,588420,0.2
3057,CCOCOC=CC[CH]C1C2=CC=CC1C(=O)C1=CC(F)C(=O)C[C@H]1C2O,0.24285714328289032,6157,0.2
3058,CC=CC1C=CC1(N)C(=O)c1ccn(C(=O)OC)c1Cl,0.3392857015132904,272952,0.2
3059,NC(=O)SC(=O)C=CC=CC(F)(F)C(=O)OCF,0.3488371968269348,3929,0.2
3060,CC1CC(C#N)C2C(C)(N=CO1)C21OC2N(C)CC1[P@]2C,0.20338982343673706,360215,0.2
3061,CNCC1=CO[C](C)c2nc(ccc2C(=O)OC)NC=C1C,0.3396226465702057,460317,0.2
3062,CC12C=C(Br)N=CCOCCC(C3C=CCNC(=O)OC[C]C3)=C1O2,0.19718310236930847,611133,0.15
3063,CCCC1(C)C=CC=CC(C)=C1CC1C[C@@H](C(C)C(=O)CC)C1C=CCCBr,0.28985506296157837,604985,0.2
3064,CCC=CC=C1CC=C(CCl)C2C(CN=CC=CF)N=CC=CN2C1,0.1875,106573,0.15
3065,CC1=NC2(C)CCC3(C=C[CH]C=CC(C)C(=O)N3)C(=O)OC[C@H]2C=C1Cl,0.2278480976819992,270807,0.2
3066,CCNC1(N)C=NC=C(O)C(O)CC(=O)C1c1ccc(N)cc1C=O,0.2777777910232544,105232,0.2
3067,CNC(=O)[SH](C=CC1=CC=COC=C1NCO[C@@]1(C)C(C)=CCC1C)C(C)C=O,0.2467532455921173,417637,0.2
3068,CSC(=O)OCC=CC(=O)OC(=O)N=CC(=CC=N)CC1OC(=O)C=C1C=CCCl,0.22535210847854614,307666,0.2
3069,CC=CC1C=C[C@@H]2CC=C(C(C=CCF)CCC(O)O1)N2COCC[CH]C(C)C,0.2142857164144516,484075,0.2
3070,CCCN1ON(C)C2=CS(=O)C(=CCOC1=O)CC=C2CC(=O)NC=CO,0.21176470816135406,436132,0.2
3071,CCCOC=CN=C(Cl)C(O)(S)C(C=Cc1ccccc1)CC,0.31481480598449707,134050,0.2
3072,C=CSC=CC=CNC1C=CC=COC(=O)C2(CC(C)C=CNC=CC2=CCOC)NC=N1,0.1860465109348297,431645,0.15
3073,CC=C1CCC(Cl)C(C=c2cc[nH]cc3c(cc2CBr)=CCCO3)=C1OC=CC=N,0.21686747670173645,13852,0.2
3074,CNC(=N)C1=CC=COC(C)=N[C](N)[CH]CC2C3=CC(CCCl)C[C@H]2CC3=N1,0.20270270109176636,36714,0.2
3075,COC=CC=CC=C(C)F,0.4166666567325592,287906,0.2
3076,[CH]NC1OCCC=CC(C=NC2CCOCC2)=C(Cl)C1CCC(C)O,0.24285714328289032,319786,0.2
3077,CNC(=O)C(=O)C(O)CC[C@@H]1C=C(SC=CN=CC[C@H](CCO)C(C)=O)C(=CC=N)C2=CC=C[C@H]21,0.20202019810676575,252326,0.2
3078,CCC=CC1C2=CC(=C1F)C=C(O)C1=CC(Cl)=C1O2,0.2295081913471222,8516,0.2
3079,CCC(O)CC(=O)C=C(Cl)C[CH]C=C(C)NCC(C=CCI)=COC=N,0.25,54406,0.2
3080,CC=CC=CCC=CCOCC(CC(=N[SH](=O)=O)C(=O)C=CC(F)(F)c1c[nH]cc1O)=NC,0.25,592062,0.2
3081,CC=CC12CC3=COC=C4C=C1CCC(=O)[C@@H](Cl)NCC4=CC=CNC(=CC3=O)N2,0.1785714328289032,159443,0.15
3082,C#CCCNC(=O)C=CC(CC=CC=N)C(F)=CC=CC=O,0.29629629850387573,581095,0.2
3083,COC=CS[CH]COC(I)C1C=CC2=CC=NC=CC2=C1,0.2153846174478531,513397,0.2
3084,C=CC=NC(=O)OC1(c2ccccc2Cl)CC[C](C)CC=CC(=O)C1,0.328125,398783,0.2
3085,C=CC=C(CS)C(=O)NC(F)C=C1CN=C=C1C,0.23636363446712494,250927,0.2
3086,CCCOC1S2=CC3=CC(C=O)C(=CC=O)C=CC12C(=O)OC=C1CN3C=C1F,0.20000000298023224,424531,0.2
3087,C1CO1,0.4166666567325592,211400,0.2
3088,CC=C1COC2CSC=C(O)C1=CC1=C2C=NCCC(F)NC1,0.18421052396297455,131309,0.15
3089,C=Nc1ccccc1C=C1CC=C(c2ccccn2)OC=CCC(=COC)NC(=O)[CH]C=N1,0.25,457014,0.2
3090,CC1[CH]C1C(C=C[C](C=O)CSC=CC(N)=O)CN(C)N,0.23076923191547394,314591,0.2
3091,CCC(=O)CC(=O)NC1=CC=CC(=COC(Br)=CNC(C)=O)CCN1NC=C1C=CC(Cl)=C1C,0.25,235771,0.2
3092,[CH]C1=CC2=CC(c3ccccc3O)C=CC=CC(OCC=CCCCC=C)OC3=CNCC1=C23,0.23456789553165436,623086,0.2
3093,CCSC(=O)NC(=O)CC=C(I)CC=CN=CC(C)=CC(C=O)C=CO,0.2068965584039688,509967,0.2
3094,C[CH]C1=C(NC2=CCC(C)=C2CCCO)C=C1F,0.3137255012989044,167303,0.2
3095,COC=CN=c1scccc1C=C1NC(=O)C=NC=CC=COC2=CNC(C=C2)O1,0.2150537669658661,201047,0.2
